Document Number;Document Item;sku;sku_tisse;Material Description;Vendor Name;Main Size;QTY-N4-EMBALLAGE;QTY-COMMANDE;QTY-OF;FORMAT-PAPADE;TYPE-EDI;LABEL-N1-EMBALLAGE;LABEL-N2-EMBALLAGE;LABEL-N3-EMBALLAGE;LABEL-N4-EMBALLAGE;SREF1;SREF2;NOM-PRE-LISTE-BLANCHE-1;NOM-PRE-LISTE-BLANCHE-2;QTY-MIN-LIVRABLE;CODE-CLIENT;;;;;;
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311809;00001;CHC24SHT3010411434;HT3010411434;TOP, Pristine White, 34;AKANJO S.A.;34
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
199033;PTJ00212590;REF_CLIENT;QR CODE DIGITAL ID;50;;;;6987;8499;OPTIONS;SACHET;;;;;;NTI;;;C0175050;556311814;00004;CHC24SMA2307211240;MA2307211240;COAT, Eden White, 40;AKANJO S.A.;40
